Country/Region,Date,Confirmed,Deaths,Lat,Long
Senegal,2015-07-06,1.0,0.0,14.4974,-14.4524
Liberia,2015-07-06,3151.0,,6.4281,-9.4295
Italy,2015-07-06,1.0,,43.0,12.0
Italy,2015-07-07,1.0,,43.0,12.0
Spain,2015-07-07,1.0,0.0,40.0,-4.0
Liberia,2015-07-07,3.0,1.0,6.4281,-9.4295
Nigeria,2015-07-07,19.0,7.0,9.082,8.6753
US,2015-07-07,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-07-07,8674.0,3574.0,8.460555000000001,-11.779889
Senegal,2015-07-07,1.0,0.0,14.4974,-14.4524
Liberia,2015-07-07,3151.0,,6.4281,-9.4295
Guinea,2015-07-07,3287.0,2049.0,9.9456,-9.6966
Mali,2015-07-07,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-07,1.0,,21.69400000000001,-71.7979
Nigeria,2015-07-08,19.0,7.0,9.082,8.6753
Liberia,2015-07-08,3.0,1.0,6.4281,-9.4295
US,2015-07-08,4.0,1.0,37.0902,-95.7129
Spain,2015-07-08,1.0,0.0,40.0,-4.0
Sierra Leone,2015-07-08,8674.0,3574.0,8.460555000000001,-11.779889
Mali,2015-07-08,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-08,1.0,,21.69400000000001,-71.7979
Guinea,2015-07-08,3287.0,2049.0,9.9456,-9.6966
Italy,2015-07-08,1.0,,43.0,12.0
Senegal,2015-07-08,1.0,0.0,14.4974,-14.4524
Liberia,2015-07-08,3151.0,,6.4281,-9.4295
Liberia,2015-07-09,3151.0,,6.4281,-9.4295
Senegal,2015-07-09,1.0,0.0,14.4974,-14.4524
Nigeria,2015-07-09,19.0,7.0,9.082,8.6753
Liberia,2015-07-09,5.0,1.0,6.4281,-9.4295
United Kingdom,2015-07-09,1.0,,21.69400000000001,-71.7979
US,2015-07-09,4.0,1.0,37.0902,-95.7129
Italy,2015-07-09,1.0,,43.0,12.0
Sierra Leone,2015-07-09,8675.0,3575.0,8.460555000000001,-11.779889
Guinea,2015-07-09,3290.0,2055.0,9.9456,-9.6966
Mali,2015-07-09,7.0,,17.570692,-3.996166000000001
Spain,2015-07-09,1.0,0.0,40.0,-4.0
Senegal,2015-07-10,1.0,0.0,14.4974,-14.4524
Mali,2015-07-10,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-07-10,8676.0,3575.0,8.460555000000001,-11.779889
Nigeria,2015-07-10,19.0,7.0,9.082,8.6753
Italy,2015-07-10,1.0,,43.0,12.0
Guinea,2015-07-10,3293.0,2055.0,9.9456,-9.6966
Liberia,2015-07-10,5.0,1.0,6.4281,-9.4295
Spain,2015-07-10,1.0,0.0,40.0,-4.0
US,2015-07-10,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-07-10,1.0,,21.69400000000001,-71.7979
Liberia,2015-07-10,3151.0,,6.4281,-9.4295
Nigeria,2015-07-13,19.0,7.0,9.082,8.6753
Liberia,2015-07-13,3151.0,,6.4281,-9.4295
Spain,2015-07-13,1.0,0.0,40.0,-4.0
Liberia,2015-07-13,5.0,1.0,6.4281,-9.4295
Senegal,2015-07-13,1.0,0.0,14.4974,-14.4524
Mali,2015-07-13,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-13,1.0,,21.69400000000001,-71.7979
US,2015-07-13,4.0,1.0,37.0902,-95.7129
Guinea,2015-07-13,3299.0,2056.0,9.9456,-9.6966
Italy,2015-07-13,1.0,,43.0,12.0
Sierra Leone,2015-07-13,8687.0,3580.0,8.460555000000001,-11.779889
Senegal,2015-07-14,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-07-14,1.0,,21.69400000000001,-71.7979
Liberia,2015-07-14,6.0,2.0,6.4281,-9.4295
Guinea,2015-07-14,3300.0,2056.0,9.9456,-9.6966
Spain,2015-07-14,1.0,0.0,40.0,-4.0
Liberia,2015-07-14,3151.0,,6.4281,-9.4295
Mali,2015-07-14,7.0,,17.570692,-3.996166000000001
Italy,2015-07-14,1.0,,43.0,12.0
US,2015-07-14,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-07-14,8688.0,3581.0,8.460555000000001,-11.779889
Nigeria,2015-07-14,19.0,7.0,9.082,8.6753
Spain,2015-07-15,1.0,0.0,40.0,-4.0
Nigeria,2015-07-15,19.0,7.0,9.082,8.6753
Italy,2015-07-15,1.0,,43.0,12.0
United Kingdom,2015-07-15,1.0,,21.69400000000001,-71.7979
US,2015-07-15,4.0,1.0,37.0902,-95.7129
Guinea,2015-07-15,3300.0,2056.0,9.9456,-9.6966
Liberia,2015-07-15,3151.0,,6.4281,-9.4295
Liberia,2015-07-15,6.0,2.0,6.4281,-9.4295
Mali,2015-07-15,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-07-15,8688.0,3581.0,8.460555000000001,-11.779889
Senegal,2015-07-15,1.0,0.0,14.4974,-14.4524
Mali,2015-07-16,7.0,,17.570692,-3.996166000000001
Italy,2015-07-16,1.0,,43.0,12.0
Guinea,2015-07-16,3304.0,2056.0,9.9456,-9.6966
Liberia,2015-07-16,3151.0,,6.4281,-9.4295
Spain,2015-07-16,1.0,0.0,40.0,-4.0
United Kingdom,2015-07-16,1.0,,21.69400000000001,-71.7979
Senegal,2015-07-16,1.0,0.0,14.4974,-14.4524
US,2015-07-16,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-16,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-07-16,8688.0,3581.0,8.460555000000001,-11.779889
Nigeria,2015-07-16,19.0,7.0,9.082,8.6753
US,2015-07-17,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-17,3151.0,,6.4281,-9.4295
United Kingdom,2015-07-17,1.0,,21.69400000000001,-71.7979
Guinea,2015-07-17,3310.0,2059.0,9.9456,-9.6966
Italy,2015-07-17,1.0,,43.0,12.0
Nigeria,2015-07-17,19.0,7.0,9.082,8.6753
Liberia,2015-07-17,6.0,2.0,6.4281,-9.4295
Mali,2015-07-17,7.0,,17.570692,-3.996166000000001
Spain,2015-07-17,1.0,0.0,40.0,-4.0
Senegal,2015-07-17,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-07-17,8688.0,3581.0,8.460555000000001,-11.779889
Nigeria,2015-07-20,19.0,7.0,9.082,8.6753
Liberia,2015-07-20,3151.0,,6.4281,-9.4295
Senegal,2015-07-20,1.0,0.0,14.4974,-14.4524
Guinea,2015-07-20,3322.0,2061.0,9.9456,-9.6966
United Kingdom,2015-07-20,1.0,,21.69400000000001,-71.7979
US,2015-07-20,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-20,6.0,2.0,6.4281,-9.4295
Italy,2015-07-20,1.0,,43.0,12.0
Sierra Leone,2015-07-20,8692.0,3583.0,8.460555000000001,-11.779889
Mali,2015-07-20,7.0,,17.570692,-3.996166000000001
Spain,2015-07-20,1.0,0.0,40.0,-4.0
Liberia,2015-07-21,6.0,2.0,6.4281,-9.4295
Guinea,2015-07-21,3322.0,2062.0,9.9456,-9.6966
US,2015-07-21,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-07-21,8692.0,3583.0,8.460555000000001,-11.779889
United Kingdom,2015-07-21,1.0,,21.69400000000001,-71.7979
Spain,2015-07-21,1.0,0.0,40.0,-4.0
Liberia,2015-07-21,3151.0,,6.4281,-9.4295
Senegal,2015-07-21,1.0,0.0,14.4974,-14.4524
Mali,2015-07-21,7.0,,17.570692,-3.996166000000001
Nigeria,2015-07-21,19.0,7.0,9.082,8.6753
Italy,2015-07-21,1.0,,43.0,12.0
Sierra Leone,2015-07-22,8692.0,3583.0,8.460555000000001,-11.779889
Spain,2015-07-22,1.0,0.0,40.0,-4.0
Guinea,2015-07-22,3322.0,2062.0,9.9456,-9.6966
Nigeria,2015-07-22,19.0,7.0,9.082,8.6753
Italy,2015-07-22,1.0,,43.0,12.0
Liberia,2015-07-22,6.0,2.0,6.4281,-9.4295
Senegal,2015-07-22,1.0,0.0,14.4974,-14.4524
US,2015-07-22,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-22,3151.0,,6.4281,-9.4295
Mali,2015-07-22,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-22,1.0,,21.69400000000001,-71.7979
US,2015-07-23,4.0,1.0,37.0902,-95.7129
Spain,2015-07-23,1.0,0.0,40.0,-4.0
Sierra Leone,2015-07-23,8693.0,3583.0,8.460555000000001,-11.779889
Guinea,2015-07-23,3325.0,2066.0,9.9456,-9.6966
Liberia,2015-07-23,3151.0,,6.4281,-9.4295
United Kingdom,2015-07-23,1.0,,21.69400000000001,-71.7979
Nigeria,2015-07-23,19.0,7.0,9.082,8.6753
Mali,2015-07-23,7.0,,17.570692,-3.996166000000001
Senegal,2015-07-23,1.0,0.0,14.4974,-14.4524
Liberia,2015-07-23,6.0,2.0,6.4281,-9.4295
Italy,2015-07-23,1.0,,43.0,12.0
US,2015-07-24,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-24,6.0,2.0,6.4281,-9.4295
Mali,2015-07-24,7.0,,17.570692,-3.996166000000001
Liberia,2015-07-24,3151.0,,6.4281,-9.4295
Sierra Leone,2015-07-24,8693.0,3583.0,8.460555000000001,-11.779889
Italy,2015-07-24,1.0,,43.0,12.0
Senegal,2015-07-24,1.0,0.0,14.4974,-14.4524
Guinea,2015-07-24,3325.0,2066.0,9.9456,-9.6966
Nigeria,2015-07-24,19.0,7.0,9.082,8.6753
Spain,2015-07-24,1.0,0.0,40.0,-4.0
United Kingdom,2015-07-24,1.0,,21.69400000000001,-71.7979
Spain,2015-07-27,1.0,0.0,40.0,-4.0
Mali,2015-07-27,7.0,,17.570692,-3.996166000000001
Senegal,2015-07-27,1.0,0.0,14.4974,-14.4524
Nigeria,2015-07-27,19.0,7.0,9.082,8.6753
Liberia,2015-07-27,3151.0,,6.4281,-9.4295
US,2015-07-27,4.0,1.0,37.0902,-95.7129
Guinea,2015-07-27,3325.0,2068.0,9.9456,-9.6966
United Kingdom,2015-07-27,1.0,,21.69400000000001,-71.7979
Italy,2015-07-27,1.0,,43.0,12.0
Liberia,2015-07-27,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-07-27,8694.0,3585.0,8.460555000000001,-11.779889
US,2015-07-28,4.0,1.0,37.0902,-95.7129
Spain,2015-07-28,1.0,0.0,40.0,-4.0
Mali,2015-07-28,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-28,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-07-28,8694.0,3585.0,8.460555000000001,-11.779889
Guinea,2015-07-28,3326.0,2069.0,9.9456,-9.6966
Nigeria,2015-07-28,19.0,7.0,9.082,8.6753
Senegal,2015-07-28,1.0,0.0,14.4974,-14.4524
Italy,2015-07-28,1.0,,43.0,12.0
Liberia,2015-07-28,3151.0,,6.4281,-9.4295
Liberia,2015-07-28,6.0,2.0,6.4281,-9.4295
Nigeria,2015-07-29,19.0,7.0,9.082,8.6753
Sierra Leone,2015-07-29,8694.0,3585.0,8.460555000000001,-11.779889
Liberia,2015-07-29,3151.0,,6.4281,-9.4295
US,2015-07-29,4.0,1.0,37.0902,-95.7129
Senegal,2015-07-29,1.0,0.0,14.4974,-14.4524
Liberia,2015-07-29,6.0,2.0,6.4281,-9.4295
Spain,2015-07-29,1.0,0.0,40.0,-4.0
Mali,2015-07-29,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-07-29,1.0,,21.69400000000001,-71.7979
Italy,2015-07-29,1.0,,43.0,12.0
Guinea,2015-07-29,3326.0,2069.0,9.9456,-9.6966
Guinea,2015-07-30,3326.0,2069.0,9.9456,-9.6966
Senegal,2015-07-30,1.0,0.0,14.4974,-14.4524
Spain,2015-07-30,1.0,0.0,40.0,-4.0
Mali,2015-07-30,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-07-30,8694.0,3585.0,8.460555000000001,-11.779889
Nigeria,2015-07-30,19.0,7.0,9.082,8.6753
Italy,2015-07-30,1.0,,43.0,12.0
US,2015-07-30,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-30,6.0,2.0,6.4281,-9.4295
United Kingdom,2015-07-30,1.0,,21.69400000000001,-71.7979
Liberia,2015-07-30,3151.0,,6.4281,-9.4295
Nigeria,2015-07-31,19.0,7.0,9.082,8.6753
Senegal,2015-07-31,1.0,0.0,14.4974,-14.4524
US,2015-07-31,4.0,1.0,37.0902,-95.7129
Liberia,2015-07-31,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-07-31,8694.0,3585.0,8.460555000000001,-11.779889
United Kingdom,2015-07-31,1.0,,21.69400000000001,-71.7979
Guinea,2015-07-31,3326.0,2069.0,9.9456,-9.6966
Spain,2015-07-31,1.0,0.0,40.0,-4.0
Italy,2015-07-31,1.0,,43.0,12.0
Liberia,2015-07-31,3151.0,,6.4281,-9.4295
Mali,2015-07-31,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-08-03,1.0,,21.69400000000001,-71.7979
Liberia,2015-08-03,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-08-03,8695.0,3585.0,8.460555000000001,-11.779889
Italy,2015-08-03,1.0,,43.0,12.0
US,2015-08-03,4.0,1.0,37.0902,-95.7129
Nigeria,2015-08-03,19.0,7.0,9.082,8.6753
Liberia,2015-08-03,3151.0,,6.4281,-9.4295
Guinea,2015-08-03,3327.0,2070.0,9.9456,-9.6966
Spain,2015-08-03,1.0,0.0,40.0,-4.0
Senegal,2015-08-03,1.0,0.0,14.4974,-14.4524
Mali,2015-08-03,7.0,,17.570692,-3.996166000000001
Spain,2015-08-04,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-04,8695.0,3585.0,8.460555000000001,-11.779889
Liberia,2015-08-04,3151.0,,6.4281,-9.4295
United Kingdom,2015-08-04,1.0,,21.69400000000001,-71.7979
Italy,2015-08-04,1.0,,43.0,12.0
US,2015-08-04,4.0,1.0,37.0902,-95.7129
Senegal,2015-08-04,1.0,0.0,14.4974,-14.4524
Mali,2015-08-04,7.0,,17.570692,-3.996166000000001
Nigeria,2015-08-04,19.0,7.0,9.082,8.6753
Guinea,2015-08-04,3327.0,2070.0,9.9456,-9.6966
Liberia,2015-08-04,6.0,2.0,6.4281,-9.4295
Guinea,2015-08-05,3327.0,2070.0,9.9456,-9.6966
Spain,2015-08-05,1.0,0.0,40.0,-4.0
Mali,2015-08-05,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-08-05,8695.0,3585.0,8.460555000000001,-11.779889
Liberia,2015-08-05,3151.0,,6.4281,-9.4295
Italy,2015-08-05,1.0,,43.0,12.0
Senegal,2015-08-05,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-05,6.0,2.0,6.4281,-9.4295
US,2015-08-05,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-08-05,1.0,,21.69400000000001,-71.7979
Nigeria,2015-08-05,19.0,7.0,9.082,8.6753
Spain,2015-08-06,1.0,0.0,40.0,-4.0
Guinea,2015-08-06,3329.0,2072.0,9.9456,-9.6966
Senegal,2015-08-06,1.0,0.0,14.4974,-14.4524
Mali,2015-08-06,7.0,,17.570692,-3.996166000000001
Nigeria,2015-08-06,19.0,7.0,9.082,8.6753
United Kingdom,2015-08-06,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-08-06,8696.0,3585.0,8.460555000000001,-11.779889
Liberia,2015-08-06,3151.0,,6.4281,-9.4295
Liberia,2015-08-06,6.0,2.0,6.4281,-9.4295
US,2015-08-06,4.0,1.0,37.0902,-95.7129
Italy,2015-08-06,1.0,,43.0,12.0
Liberia,2015-08-07,6.0,2.0,6.4281,-9.4295
Spain,2015-08-07,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-07,8696.0,3585.0,8.460555000000001,-11.779889
US,2015-08-07,4.0,1.0,37.0902,-95.7129
Liberia,2015-08-07,3151.0,,6.4281,-9.4295
Guinea,2015-08-07,3329.0,2072.0,9.9456,-9.6966
Senegal,2015-08-07,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-08-07,1.0,,21.69400000000001,-71.7979
Nigeria,2015-08-07,19.0,7.0,9.082,8.6753
Italy,2015-08-07,1.0,,43.0,12.0
Mali,2015-08-07,7.0,,17.570692,-3.996166000000001
Liberia,2015-08-10,6.0,2.0,6.4281,-9.4295
United Kingdom,2015-08-10,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-08-10,8697.0,3585.0,8.460555000000001,-11.779889
Senegal,2015-08-10,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-10,3151.0,,6.4281,-9.4295
Spain,2015-08-10,1.0,0.0,40.0,-4.0
Guinea,2015-08-10,3329.0,2072.0,9.9456,-9.6966
Mali,2015-08-10,7.0,,17.570692,-3.996166000000001
US,2015-08-10,4.0,1.0,37.0902,-95.7129
Italy,2015-08-10,1.0,,43.0,12.0
Nigeria,2015-08-10,19.0,7.0,9.082,8.6753
Spain,2015-08-11,1.0,0.0,40.0,-4.0
Guinea,2015-08-11,3329.0,2072.0,9.9456,-9.6966
Italy,2015-08-11,1.0,,43.0,12.0
Liberia,2015-08-11,6.0,2.0,6.4281,-9.4295
US,2015-08-11,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-08-11,8697.0,3585.0,8.460555000000001,-11.779889
Senegal,2015-08-11,1.0,0.0,14.4974,-14.4524
Nigeria,2015-08-11,19.0,7.0,9.082,8.6753
United Kingdom,2015-08-11,1.0,,21.69400000000001,-71.7979
Mali,2015-08-11,7.0,,17.570692,-3.996166000000001
Liberia,2015-08-11,3151.0,,6.4281,-9.4295
Liberia,2015-08-12,6.0,2.0,6.4281,-9.4295
Spain,2015-08-12,1.0,0.0,40.0,-4.0
United Kingdom,2015-08-12,1.0,,21.69400000000001,-71.7979
Nigeria,2015-08-12,19.0,7.0,9.082,8.6753
US,2015-08-12,4.0,1.0,37.0902,-95.7129
Italy,2015-08-12,1.0,,43.0,12.0
Mali,2015-08-12,7.0,,17.570692,-3.996166000000001
Liberia,2015-08-12,3151.0,,6.4281,-9.4295
Senegal,2015-08-12,1.0,0.0,14.4974,-14.4524
Guinea,2015-08-12,3329.0,2072.0,9.9456,-9.6966
Sierra Leone,2015-08-12,8697.0,3585.0,8.460555000000001,-11.779889
Senegal,2015-08-13,1.0,0.0,14.4974,-14.4524
Guinea,2015-08-13,3330.0,2072.0,9.9456,-9.6966
Sierra Leone,2015-08-13,8697.0,3585.0,8.460555000000001,-11.779889
Italy,2015-08-13,1.0,,43.0,12.0
Spain,2015-08-13,1.0,0.0,40.0,-4.0
United Kingdom,2015-08-13,1.0,,21.69400000000001,-71.7979
Mali,2015-08-13,7.0,,17.570692,-3.996166000000001
US,2015-08-13,4.0,1.0,37.0902,-95.7129
Nigeria,2015-08-13,19.0,7.0,9.082,8.6753
Liberia,2015-08-13,6.0,2.0,6.4281,-9.4295
Liberia,2015-08-13,3151.0,,6.4281,-9.4295
Senegal,2015-08-14,1.0,0.0,14.4974,-14.4524
Mali,2015-08-14,7.0,,17.570692,-3.996166000000001
Spain,2015-08-14,1.0,0.0,40.0,-4.0
Nigeria,2015-08-14,19.0,7.0,9.082,8.6753
US,2015-08-14,4.0,1.0,37.0902,-95.7129
Italy,2015-08-14,1.0,,43.0,12.0
Guinea,2015-08-14,3330.0,2072.0,9.9456,-9.6966
Sierra Leone,2015-08-14,8697.0,3586.0,8.460555000000001,-11.779889
Liberia,2015-08-14,6.0,2.0,6.4281,-9.4295
Liberia,2015-08-14,3151.0,,6.4281,-9.4295
United Kingdom,2015-08-14,1.0,,21.69400000000001,-71.7979
Guinea,2015-08-17,3332.0,2072.0,9.9456,-9.6966
Senegal,2015-08-17,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-17,6.0,2.0,6.4281,-9.4295
Spain,2015-08-17,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-17,8697.0,3586.0,8.460555000000001,-11.779889
Italy,2015-08-17,1.0,,43.0,12.0
US,2015-08-17,4.0,1.0,37.0902,-95.7129
Nigeria,2015-08-17,19.0,7.0,9.082,8.6753
Liberia,2015-08-17,3151.0,,6.4281,-9.4295
Mali,2015-08-17,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-08-17,1.0,,21.69400000000001,-71.7979
United Kingdom,2015-08-18,1.0,,21.69400000000001,-71.7979
Spain,2015-08-18,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-18,8697.0,3586.0,8.460555000000001,-11.779889
Italy,2015-08-18,1.0,,43.0,12.0
Liberia,2015-08-18,3151.0,,6.4281,-9.4295
Guinea,2015-08-18,3332.0,2072.0,9.9456,-9.6966
US,2015-08-18,4.0,1.0,37.0902,-95.7129
Senegal,2015-08-18,1.0,0.0,14.4974,-14.4524
Nigeria,2015-08-18,19.0,7.0,9.082,8.6753
Liberia,2015-08-18,6.0,2.0,6.4281,-9.4295
Mali,2015-08-18,7.0,,17.570692,-3.996166000000001
Liberia,2015-08-19,6.0,2.0,6.4281,-9.4295
Italy,2015-08-19,1.0,,43.0,12.0
Senegal,2015-08-19,1.0,0.0,14.4974,-14.4524
Nigeria,2015-08-19,19.0,7.0,9.082,8.6753
Spain,2015-08-19,1.0,0.0,40.0,-4.0
Guinea,2015-08-19,3332.0,2072.0,9.9456,-9.6966
United Kingdom,2015-08-19,1.0,,21.69400000000001,-71.7979
Mali,2015-08-19,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-08-19,8697.0,3586.0,8.460555000000001,-11.779889
Liberia,2015-08-19,3151.0,,6.4281,-9.4295
US,2015-08-19,4.0,1.0,37.0902,-95.7129
Senegal,2015-08-20,1.0,0.0,14.4974,-14.4524
Guinea,2015-08-20,3334.0,2074.0,9.9456,-9.6966
Liberia,2015-08-20,3151.0,,6.4281,-9.4295
Spain,2015-08-20,1.0,0.0,40.0,-4.0
Mali,2015-08-20,7.0,,17.570692,-3.996166000000001
Nigeria,2015-08-20,19.0,7.0,9.082,8.6753
United Kingdom,2015-08-20,1.0,,21.69400000000001,-71.7979
Italy,2015-08-20,1.0,,43.0,12.0
Sierra Leone,2015-08-20,8697.0,3586.0,8.460555000000001,-11.779889
US,2015-08-20,4.0,1.0,37.0902,-95.7129
Liberia,2015-08-20,6.0,2.0,6.4281,-9.4295
Senegal,2015-08-21,1.0,0.0,14.4974,-14.4524
Italy,2015-08-21,1.0,,43.0,12.0
Liberia,2015-08-21,6.0,2.0,6.4281,-9.4295
Spain,2015-08-21,1.0,0.0,40.0,-4.0
US,2015-08-21,4.0,1.0,37.0902,-95.7129
Guinea,2015-08-21,3334.0,2074.0,9.9456,-9.6966
Liberia,2015-08-21,3151.0,,6.4281,-9.4295
Nigeria,2015-08-21,19.0,7.0,9.082,8.6753
Mali,2015-08-21,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-08-21,8697.0,3586.0,8.460555000000001,-11.779889
United Kingdom,2015-08-21,1.0,,21.69400000000001,-71.7979
Liberia,2015-08-24,6.0,2.0,6.4281,-9.4295
Senegal,2015-08-24,1.0,0.0,14.4974,-14.4524
Guinea,2015-08-24,3334.0,2075.0,9.9456,-9.6966
United Kingdom,2015-08-24,1.0,,21.69400000000001,-71.7979
Mali,2015-08-24,7.0,,17.570692,-3.996166000000001
Spain,2015-08-24,1.0,0.0,40.0,-4.0
Nigeria,2015-08-24,19.0,7.0,9.082,8.6753
Italy,2015-08-24,1.0,,43.0,12.0
US,2015-08-24,4.0,1.0,37.0902,-95.7129
Liberia,2015-08-24,3151.0,,6.4281,-9.4295
Sierra Leone,2015-08-24,8697.0,3586.0,8.460555000000001,-11.779889
Italy,2015-08-25,1.0,,43.0,12.0
Senegal,2015-08-25,1.0,0.0,14.4974,-14.4524
US,2015-08-25,4.0,1.0,37.0902,-95.7129
Liberia,2015-08-25,3151.0,,6.4281,-9.4295
Liberia,2015-08-25,6.0,2.0,6.4281,-9.4295
Spain,2015-08-25,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-25,8697.0,3586.0,8.460555000000001,-11.779889
Mali,2015-08-25,7.0,,17.570692,-3.996166000000001
Nigeria,2015-08-25,19.0,7.0,9.082,8.6753
Guinea,2015-08-25,3335.0,2075.0,9.9456,-9.6966
United Kingdom,2015-08-25,1.0,,21.69400000000001,-71.7979
Liberia,2015-08-26,6.0,2.0,6.4281,-9.4295
Mali,2015-08-26,7.0,,17.570692,-3.996166000000001
US,2015-08-26,4.0,1.0,37.0902,-95.7129
Italy,2015-08-26,1.0,,43.0,12.0
Nigeria,2015-08-26,19.0,7.0,9.082,8.6753
Sierra Leone,2015-08-26,8697.0,3586.0,8.460555000000001,-11.779889
Spain,2015-08-26,1.0,0.0,40.0,-4.0
Guinea,2015-08-26,3335.0,2075.0,9.9456,-9.6966
United Kingdom,2015-08-26,1.0,,21.69400000000001,-71.7979
Senegal,2015-08-26,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-26,3151.0,,6.4281,-9.4295
Liberia,2015-08-27,6.0,2.0,6.4281,-9.4295
Mali,2015-08-27,7.0,,17.570692,-3.996166000000001
Nigeria,2015-08-27,19.0,7.0,9.082,8.6753
Guinea,2015-08-27,3336.0,2076.0,9.9456,-9.6966
Italy,2015-08-27,1.0,,43.0,12.0
Spain,2015-08-27,1.0,0.0,40.0,-4.0
Sierra Leone,2015-08-27,8697.0,3586.0,8.460555000000001,-11.779889
Liberia,2015-08-27,3151.0,,6.4281,-9.4295
United Kingdom,2015-08-27,1.0,,21.69400000000001,-71.7979
Senegal,2015-08-27,1.0,0.0,14.4974,-14.4524
US,2015-08-27,4.0,1.0,37.0902,-95.7129
Liberia,2015-08-28,3151.0,,6.4281,-9.4295
Mali,2015-08-28,7.0,,17.570692,-3.996166000000001
US,2015-08-28,4.0,1.0,37.0902,-95.7129
Spain,2015-08-28,1.0,0.0,40.0,-4.0
Senegal,2015-08-28,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-28,6.0,2.0,6.4281,-9.4295
Nigeria,2015-08-28,19.0,7.0,9.082,8.6753
Italy,2015-08-28,1.0,,43.0,12.0
Guinea,2015-08-28,3336.0,2076.0,9.9456,-9.6966
United Kingdom,2015-08-28,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-08-28,8697.0,3586.0,8.460555000000001,-11.779889
Mali,2015-08-31,7.0,,17.570692,-3.996166000000001
Liberia,2015-08-31,6.0,2.0,6.4281,-9.4295
Guinea,2015-08-31,3337.0,2076.0,9.9456,-9.6966
Sierra Leone,2015-08-31,8698.0,3587.0,8.460555000000001,-11.779889
Nigeria,2015-08-31,19.0,7.0,9.082,8.6753
Senegal,2015-08-31,1.0,0.0,14.4974,-14.4524
Liberia,2015-08-31,3151.0,,6.4281,-9.4295
Spain,2015-08-31,1.0,0.0,40.0,-4.0
US,2015-08-31,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-08-31,1.0,,21.69400000000001,-71.7979
Italy,2015-08-31,1.0,,43.0,12.0
Spain,2015-09-01,1.0,0.0,40.0,-4.0
Guinea,2015-09-01,3337.0,2077.0,9.9456,-9.6966
Liberia,2015-09-01,3151.0,,6.4281,-9.4295
Sierra Leone,2015-09-01,8698.0,3587.0,8.460555000000001,-11.779889
US,2015-09-01,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-01,6.0,2.0,6.4281,-9.4295
Mali,2015-09-01,7.0,,17.570692,-3.996166000000001
Italy,2015-09-01,1.0,,43.0,12.0
United Kingdom,2015-09-01,1.0,,21.69400000000001,-71.7979
Senegal,2015-09-01,1.0,0.0,14.4974,-14.4524
Nigeria,2015-09-01,19.0,7.0,9.082,8.6753
Sierra Leone,2015-09-02,8698.0,3587.0,8.460555000000001,-11.779889
Mali,2015-09-02,7.0,,17.570692,-3.996166000000001
US,2015-09-02,4.0,1.0,37.0902,-95.7129
