Date,Country/Region,Confirmed,Deaths,Recovered,Lat,Long
2003-05-29,US,66,0,32,37.0902,-95.7129
2003-05-29,Vietnam,63,5,58,16.0,108.0
2003-05-30,Brazil,2,0,2,-14.235,-51.9253
2003-05-30,Canada,159,28,112,64.2823,-135.0
2003-05-30,China,5328,328,3250,29.1832,120.0934
2003-05-30,Hong Kong,1736,274,1304,,
2003-05-30,China,1,0,0,29.1832,120.0934
2003-05-30,Taiwan*,667,81,125,23.7,121.0
2003-05-30,Colombia,1,0,1,4.5709,-74.2973
2003-05-30,Finland,1,0,1,64.0,26.0
2003-05-30,France,7,0,6,46.2276,2.2137
2003-05-30,Germany,9,0,9,51.0,9.0
2003-05-30,India,3,0,3,21.0,78.0
2003-05-30,Indonesia,2,0,2,-0.7893,113.9213
2003-05-30,Italy,9,0,9,43.0,12.0
2003-05-30,Kuwait,1,0,1,29.5,47.75
2003-05-30,Malaysia,5,2,3,2.5,112.5
2003-05-30,Mongolia,9,0,9,46.8625,103.8467
2003-05-30,New Zealand,1,0,1,-40.9006,174.886
2003-05-30,Philippines,12,2,10,13.0,122.0
2003-05-30,Ireland,1,0,1,53.1424,-7.6921
2003-05-30,"Korea, South",3,0,3,36.0,128.0
2003-05-30,Romania,1,0,1,45.9432,24.9668
2003-05-30,Singapore,206,31,165,1.2833,103.8333
2003-05-30,South Africa,1,1,0,-30.5595,22.9375
2003-05-30,Spain,1,0,1,40.0,-4.0
2003-05-30,Sweden,3,0,3,63.0,16.0
2003-05-30,Switzerland,1,0,1,46.8182,8.2275
2003-05-30,Thailand,8,2,6,15.0,101.0
2003-05-30,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-30,US,66,0,32,37.0902,-95.7129
2003-05-30,Vietnam,63,5,58,16.0,108.0
2003-05-31,Brazil,2,0,2,-14.235,-51.9253
2003-05-31,Canada,188,30,116,64.2823,-135.0
2003-05-31,China,5328,332,3371,29.1832,120.0934
2003-05-31,Hong Kong,1739,278,1310,,
2003-05-31,China,1,0,0,29.1832,120.0934
2003-05-31,Taiwan*,676,81,129,23.7,121.0
2003-05-31,Colombia,1,0,1,4.5709,-74.2973
2003-05-31,Finland,1,0,1,64.0,26.0
2003-05-31,France,7,0,6,46.2276,2.2137
2003-05-31,Germany,10,0,9,51.0,9.0
2003-05-31,India,3,0,3,21.0,78.0
2003-05-31,Indonesia,2,0,2,-0.7893,113.9213
2003-05-31,Italy,9,0,9,43.0,12.0
2003-05-31,Kuwait,1,0,1,29.5,47.75
2003-05-31,Malaysia,5,2,3,2.5,112.5
2003-05-31,Mongolia,9,0,9,46.8625,103.8467
2003-05-31,New Zealand,1,0,1,-40.9006,174.886
2003-05-31,Philippines,12,2,10,13.0,122.0
2003-05-31,Ireland,1,0,1,53.1424,-7.6921
2003-05-31,"Korea, South",3,0,3,36.0,128.0
2003-05-31,Romania,1,0,1,45.9432,24.9668
2003-05-31,Russia,1,0,0,60.0,90.0
2003-05-31,Singapore,206,31,165,1.2833,103.8333
2003-05-31,South Africa,1,1,0,-30.5595,22.9375
2003-05-31,Spain,1,0,1,40.0,-4.0
2003-05-31,Sweden,3,0,3,63.0,16.0
2003-05-31,Switzerland,1,0,1,46.8182,8.2275
2003-05-31,Thailand,8,2,6,15.0,101.0
2003-05-31,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-31,US,66,0,32,37.0902,-95.7129
2003-05-31,Vietnam,63,5,58,16.0,108.0
2003-06-02,Brazil,2,0,2,-14.235,-51.9253
2003-06-02,Canada,198,30,116,64.2823,-135.0
2003-06-02,China,5328,334,3495,29.1832,120.0934
2003-06-02,Hong Kong,1746,282,1319,,
2003-06-02,China,1,0,1,29.1832,120.0934
2003-06-02,Taiwan*,684,81,134,23.7,121.0
2003-06-02,Colombia,1,0,1,4.5709,-74.2973
2003-06-02,Finland,1,0,1,64.0,26.0
2003-06-02,France,7,0,6,46.2276,2.2137
2003-06-02,Germany,10,0,9,51.0,9.0
2003-06-02,India,3,0,3,21.0,78.0
2003-06-02,Indonesia,2,0,2,-0.7893,113.9213
2003-06-02,Italy,9,0,9,43.0,12.0
2003-06-02,Kuwait,1,0,1,29.5,47.75
2003-06-02,Malaysia,5,2,3,2.5,112.5
2003-06-02,Mongolia,9,0,9,46.8625,103.8467
2003-06-02,New Zealand,1,0,1,-40.9006,174.886
2003-06-02,Philippines,12,2,10,13.0,122.0
2003-06-02,Ireland,1,0,1,53.1424,-7.6921
2003-06-02,"Korea, South",3,0,3,36.0,128.0
2003-06-02,Romania,1,0,1,45.9432,24.9668
2003-06-02,Russia,1,0,0,60.0,90.0
2003-06-02,Singapore,206,31,165,1.2833,103.8333
2003-06-02,South Africa,1,1,0,-30.5595,22.9375
2003-06-02,Spain,1,0,1,40.0,-4.0
2003-06-02,Sweden,3,0,3,63.0,16.0
2003-06-02,Switzerland,1,0,1,46.8182,8.2275
2003-06-02,Thailand,8,2,6,15.0,101.0
2003-06-02,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-02,US,66,0,32,37.0902,-95.7129
2003-06-02,Vietnam,63,5,58,16.0,108.0
2003-06-03,Brazil,2,0,2,-14.235,-51.9253
2003-06-03,Canada,213,31,116,64.2823,-135.0
2003-06-03,China,5329,334,3558,29.1832,120.0934
2003-06-03,Hong Kong,1747,283,1326,,
2003-06-03,China,1,0,1,29.1832,120.0934
2003-06-03,Taiwan*,679,81,136,23.7,121.0
2003-06-03,Colombia,1,0,1,4.5709,-74.2973
2003-06-03,Finland,1,0,1,64.0,26.0
2003-06-03,France,7,0,6,46.2276,2.2137
2003-06-03,Germany,10,0,9,51.0,9.0
2003-06-03,India,3,0,3,21.0,78.0
2003-06-03,Indonesia,2,0,2,-0.7893,113.9213
2003-06-03,Italy,9,0,9,43.0,12.0
2003-06-03,Kuwait,1,0,1,29.5,47.75
2003-06-03,Malaysia,5,2,3,2.5,112.5
2003-06-03,Mongolia,9,0,9,46.8625,103.8467
2003-06-03,New Zealand,1,0,1,-40.9006,174.886
2003-06-03,Philippines,12,2,10,13.0,122.0
2003-06-03,Ireland,1,0,1,53.1424,-7.6921
2003-06-03,"Korea, South",3,0,3,36.0,128.0
2003-06-03,Romania,1,0,1,45.9432,24.9668
2003-06-03,Russia,1,0,0,60.0,90.0
2003-06-03,Singapore,206,31,165,1.2833,103.8333
2003-06-03,South Africa,1,1,0,-30.5595,22.9375
2003-06-03,Spain,1,0,1,40.0,-4.0
2003-06-03,Sweden,3,0,3,63.0,16.0
2003-06-03,Switzerland,1,0,1,46.8182,8.2275
2003-06-03,Thailand,8,2,6,15.0,101.0
2003-06-03,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-03,US,68,0,33,37.0902,-95.7129
2003-06-03,Vietnam,63,5,58,16.0,108.0
2003-06-04,Brazil,2,0,2,-14.235,-51.9253
2003-06-04,Canada,216,31,121,64.2823,-135.0
2003-06-04,China,5329,334,3674,29.1832,120.0934
2003-06-04,Hong Kong,1748,283,1339,,
2003-06-04,China,1,0,1,29.1832,120.0934
2003-06-04,Taiwan*,678,81,272,23.7,121.0
2003-06-04,Colombia,1,0,1,4.5709,-74.2973
2003-06-04,Finland,1,0,1,64.0,26.0
2003-06-04,France,7,0,6,46.2276,2.2137
2003-06-04,Germany,10,0,9,51.0,9.0
2003-06-04,India,3,0,3,21.0,78.0
2003-06-04,Indonesia,2,0,2,-0.7893,113.9213
2003-06-04,Italy,9,0,9,43.0,12.0
2003-06-04,Kuwait,1,0,1,29.5,47.75
2003-06-04,Malaysia,5,2,3,2.5,112.5
2003-06-04,Mongolia,9,0,9,46.8625,103.8467
2003-06-04,New Zealand,1,0,1,-40.9006,174.886
2003-06-04,Philippines,12,2,10,13.0,122.0
2003-06-04,Ireland,1,0,1,53.1424,-7.6921
2003-06-04,"Korea, South",3,0,3,36.0,128.0
2003-06-04,Romania,1,0,1,45.9432,24.9668
2003-06-04,Russia,1,0,0,60.0,90.0
2003-06-04,Singapore,206,31,165,1.2833,103.8333
2003-06-04,South Africa,1,1,0,-30.5595,22.9375
2003-06-04,Spain,1,0,1,40.0,-4.0
2003-06-04,Sweden,3,0,3,63.0,16.0
2003-06-04,Switzerland,1,0,1,46.8182,8.2275
2003-06-04,Thailand,8,2,6,15.0,101.0
2003-06-04,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-04,US,69,0,34,37.0902,-95.7129
2003-06-04,Vietnam,63,5,58,16.0,108.0
2003-06-05,Brazil,2,0,2,-14.235,-51.9253
2003-06-05,Canada,218,31,120,64.2823,-135.0
2003-06-05,China,5329,336,3770,29.1832,120.0934
2003-06-05,Hong Kong,1748,284,1343,,
2003-06-05,China,1,0,1,29.1832,120.0934
2003-06-05,Taiwan*,677,81,257,23.7,121.0
2003-06-05,Colombia,1,0,1,4.5709,-74.2973
2003-06-05,Finland,1,0,1,64.0,26.0
2003-06-05,France,7,0,6,46.2276,2.2137
2003-06-05,Germany,10,0,9,51.0,9.0
2003-06-05,India,3,0,3,21.0,78.0
2003-06-05,Indonesia,2,0,2,-0.7893,113.9213
2003-06-05,Italy,9,0,9,43.0,12.0
2003-06-05,Kuwait,1,0,1,29.5,47.75
2003-06-05,Malaysia,5,2,3,2.5,112.5
2003-06-05,Mongolia,9,0,9,46.8625,103.8467
2003-06-05,New Zealand,1,0,1,-40.9006,174.886
2003-06-05,Philippines,12,2,10,13.0,122.0
2003-06-05,Ireland,1,0,1,53.1424,-7.6921
2003-06-05,"Korea, South",3,0,3,36.0,128.0
2003-06-05,Romania,1,0,1,45.9432,24.9668
2003-06-05,Russia,1,0,0,60.0,90.0
2003-06-05,Singapore,206,31,165,1.2833,103.8333
2003-06-05,South Africa,1,1,0,-30.5595,22.9375
2003-06-05,Spain,1,0,1,40.0,-4.0
2003-06-05,Sweden,3,0,3,63.0,16.0
2003-06-05,Switzerland,1,0,1,46.8182,8.2275
2003-06-05,Thailand,8,2,6,15.0,101.0
2003-06-05,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-05,US,69,0,34,37.0902,-95.7129
2003-06-05,Vietnam,63,5,58,16.0,108.0
2003-06-06,Brazil,2,0,2,-14.235,-51.9253
2003-06-06,Canada,219,31,120,64.2823,-135.0
2003-06-06,China,5329,338,3869,29.1832,120.0934
2003-06-06,Hong Kong,1750,286,1350,,
2003-06-06,China,1,0,1,29.1832,120.0934
2003-06-06,Taiwan*,676,81,257,23.7,121.0
2003-06-06,Colombia,1,0,1,4.5709,-74.2973
2003-06-06,Finland,1,0,1,64.0,26.0
2003-06-06,France,7,0,6,46.2276,2.2137
2003-06-06,Germany,10,0,9,51.0,9.0
2003-06-06,India,3,0,3,21.0,78.0
2003-06-06,Indonesia,2,0,2,-0.7893,113.9213
2003-06-06,Italy,9,0,9,43.0,12.0
2003-06-06,Kuwait,1,0,1,29.5,47.75
2003-06-06,Malaysia,5,2,3,2.5,112.5
2003-06-06,Mongolia,9,0,9,46.8625,103.8467
2003-06-06,New Zealand,1,0,1,-40.9006,174.886
2003-06-06,Philippines,12,2,10,13.0,122.0
2003-06-06,Ireland,1,0,1,53.1424,-7.6921
2003-06-06,"Korea, South",3,0,3,36.0,128.0
2003-06-06,Romania,1,0,1,45.9432,24.9668
2003-06-06,Russia,1,0,0,60.0,90.0
2003-06-06,Singapore,206,31,165,1.2833,103.8333
2003-06-06,South Africa,1,1,0,-30.5595,22.9375
2003-06-06,Spain,1,0,1,40.0,-4.0
2003-06-06,Sweden,3,0,3,63.0,16.0
2003-06-06,Switzerland,1,0,1,46.8182,8.2275
2003-06-06,Thailand,8,2,6,15.0,101.0
2003-06-06,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-06,US,68,0,35,37.0902,-95.7129
2003-06-06,Vietnam,63,5,58,16.0,108.0
2003-06-09,Brazil,2,0,2,-14.235,-51.9253
2003-06-09,Canada,229,32,128,64.2823,-135.0
2003-06-09,China,5328,340,4186,29.1832,120.0934
2003-06-09,Hong Kong,1753,288,1365,,
2003-06-09,China,1,0,1,29.1832,120.0934
2003-06-09,Taiwan*,680,81,257,23.7,121.0
2003-06-09,Colombia,1,0,1,4.5709,-74.2973
2003-06-09,Finland,1,0,1,64.0,26.0
2003-06-09,France,7,0,6,46.2276,2.2137
2003-06-09,Germany,10,0,9,51.0,9.0
2003-06-09,India,3,0,3,21.0,78.0
2003-06-09,Indonesia,2,0,2,-0.7893,113.9213
2003-06-09,Italy,9,0,9,43.0,12.0
2003-06-09,Kuwait,1,0,1,29.5,47.75
2003-06-09,Malaysia,5,2,3,2.5,112.5
2003-06-09,Mongolia,9,0,9,46.8625,103.8467
2003-06-09,New Zealand,1,0,1,-40.9006,174.886
2003-06-09,Philippines,12,2,10,13.0,122.0
2003-06-09,Ireland,1,0,1,53.1424,-7.6921
2003-06-09,"Korea, South",3,0,3,36.0,128.0
2003-06-09,Romania,1,0,1,45.9432,24.9668
2003-06-09,Russia,1,0,0,60.0,90.0
2003-06-09,Singapore,206,31,168,1.2833,103.8333
2003-06-09,South Africa,1,1,0,-30.5595,22.9375
2003-06-09,Spain,1,0,1,40.0,-4.0
2003-06-09,Sweden,3,0,3,63.0,16.0
2003-06-09,Switzerland,1,0,1,46.8182,8.2275
2003-06-09,Thailand,9,2,6,15.0,101.0
2003-06-09,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-09,US,68,0,35,37.0902,-95.7129
2003-06-09,Vietnam,63,5,58,16.0,108.0
2003-06-10,Brazil,3,0,2,-14.235,-51.9253
2003-06-10,Canada,229,32,131,64.2823,-135.0
2003-06-10,China,5328,343,4294,29.1832,120.0934
2003-06-10,Hong Kong,1754,290,1368,,
2003-06-10,China,1,0,1,29.1832,120.0934
2003-06-10,Taiwan*,686,81,319,23.7,121.0
2003-06-10,Colombia,1,0,1,4.5709,-74.2973
2003-06-10,Finland,1,0,1,64.0,26.0
2003-06-10,France,7,0,6,46.2276,2.2137
2003-06-10,Germany,10,0,9,51.0,9.0
2003-06-10,India,3,0,3,21.0,78.0
2003-06-10,Indonesia,2,0,2,-0.7893,113.9213
2003-06-10,Italy,9,0,9,43.0,12.0
2003-06-10,Kuwait,1,0,1,29.5,47.75
2003-06-10,Malaysia,5,2,3,2.5,112.5
2003-06-10,Mongolia,9,0,9,46.8625,103.8467
2003-06-10,New Zealand,1,0,1,-40.9006,174.886
2003-06-10,Philippines,12,2,10,13.0,122.0
2003-06-10,Ireland,1,0,1,53.1424,-7.6921
2003-06-10,"Korea, South",3,0,3,36.0,128.0
2003-06-10,Romania,1,0,1,45.9432,24.9668
2003-06-10,Russia,1,0,0,60.0,90.0
2003-06-10,Singapore,206,31,168,1.2833,103.8333
2003-06-10,South Africa,1,1,0,-30.5595,22.9375
2003-06-10,Spain,1,0,1,40.0,-4.0
2003-06-10,Sweden,3,0,3,63.0,16.0
2003-06-10,Switzerland,1,0,1,46.8182,8.2275
2003-06-10,Thailand,9,2,6,15.0,101.0
2003-06-10,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-10,US,69,0,36,37.0902,-95.7129
2003-06-10,Vietnam,63,5,58,16.0,108.0
2003-06-11,Brazil,3,0,2,-14.235,-51.9253
2003-06-11,Canada,230,32,134,64.2823,-135.0
2003-06-11,China,5329,343,4390,29.1832,120.0934
2003-06-11,Hong Kong,1754,290,1368,,
2003-06-11,China,1,0,1,29.1832,120.0934
2003-06-11,Taiwan*,687,81,344,23.7,121.0
2003-06-11,Colombia,1,0,1,4.5709,-74.2973
2003-06-11,Finland,1,0,1,64.0,26.0
2003-06-11,France,7,0,6,46.2276,2.2137
2003-06-11,Germany,10,0,9,51.0,9.0
2003-06-11,India,3,0,3,21.0,78.0
2003-06-11,Indonesia,2,0,2,-0.7893,113.9213
2003-06-11,Italy,9,0,9,43.0,12.0
2003-06-11,Kuwait,1,0,1,29.5,47.75
2003-06-11,Malaysia,5,2,3,2.5,112.5
2003-06-11,Mongolia,9,0,9,46.8625,103.8467
2003-06-11,New Zealand,1,0,1,-40.9006,174.886
2003-06-11,Philippines,12,2,10,13.0,122.0
2003-06-11,Ireland,1,0,1,53.1424,-7.6921
2003-06-11,"Korea, South",3,0,3,36.0,128.0
2003-06-11,Romania,1,0,1,45.9432,24.9668
2003-06-11,Russia,1,0,0,60.0,90.0
2003-06-11,Singapore,206,31,168,1.2833,103.8333
2003-06-11,South Africa,1,1,0,-30.5595,22.9375
2003-06-11,Spain,1,0,1,40.0,-4.0
2003-06-11,Sweden,3,0,3,63.0,16.0
2003-06-11,Switzerland,1,0,1,46.8182,8.2275
2003-06-11,Thailand,9,2,6,15.0,101.0
2003-06-11,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-11,US,71,0,36,37.0902,-95.7129
2003-06-11,Vietnam,63,5,58,16.0,108.0
2003-06-12,Brazil,3,0,2,-14.235,-51.9253
2003-06-12,Canada,238,32,141,64.2823,-135.0
2003-06-12,China,5328,343,4457,29.1832,120.0934
2003-06-12,Hong Kong,1755,291,1377,,
2003-06-12,China,1,0,1,29.1832,120.0934
2003-06-12,Taiwan*,688,81,347,23.7,121.0
2003-06-12,Colombia,1,0,1,4.5709,-74.2973
2003-06-12,Finland,1,0,1,64.0,26.0
2003-06-12,France,7,0,6,46.2276,2.2137
2003-06-12,Germany,10,0,9,51.0,9.0
2003-06-12,India,3,0,3,21.0,78.0
2003-06-12,Indonesia,2,0,2,-0.7893,113.9213
2003-06-12,Italy,9,0,9,43.0,12.0
2003-06-12,Kuwait,1,0,1,29.5,47.75
2003-06-12,Malaysia,5,2,3,2.5,112.5
2003-06-12,Mongolia,9,0,9,46.8625,103.8467
2003-06-12,New Zealand,1,0,1,-40.9006,174.886
2003-06-12,Philippines,14,2,12,13.0,122.0
2003-06-12,Ireland,1,0,1,53.1424,-7.6921
2003-06-12,"Korea, South",3,0,3,36.0,128.0
2003-06-12,Romania,1,0,1,45.9432,24.9668
2003-06-12,Russia,1,0,0,60.0,90.0
2003-06-12,Singapore,206,31,169,1.2833,103.8333
2003-06-12,South Africa,1,1,0,-30.5595,22.9375
2003-06-12,Spain,1,0,1,40.0,-4.0
2003-06-12,Sweden,3,0,3,63.0,16.0
2003-06-12,Switzerland,1,0,1,46.8182,8.2275
2003-06-12,Thailand,9,2,6,15.0,101.0
2003-06-12,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-12,US,70,0,36,37.0902,-95.7129
2003-06-12,Vietnam,63,5,58,16.0,108.0
2003-06-13,Brazil,3,0,2,-14.235,-51.9253
2003-06-13,Canada,242,32,150,64.2823,-135.0
2003-06-13,China,5327,343,4530,29.1832,120.0934
2003-06-13,Hong Kong,1755,293,1380,,
2003-06-13,China,1,0,1,29.1832,120.0934
2003-06-13,Taiwan*,693,81,385,23.7,121.0
2003-06-13,Colombia,1,0,1,4.5709,-74.2973
2003-06-13,Finland,1,0,1,64.0,26.0
2003-06-13,France,7,0,6,46.2276,2.2137
2003-06-13,Germany,10,0,9,51.0,9.0
2003-06-13,India,3,0,3,21.0,78.0
2003-06-13,Indonesia,2,0,2,-0.7893,113.9213
2003-06-13,Italy,9,0,9,43.0,12.0
2003-06-13,Kuwait,1,0,1,29.5,47.75
2003-06-13,Malaysia,5,2,3,2.5,112.5
2003-06-13,Mongolia,9,0,9,46.8625,103.8467
2003-06-13,New Zealand,1,0,1,-40.9006,174.886
2003-06-13,Philippines,14,2,12,13.0,122.0
2003-06-13,Ireland,1,0,1,53.1424,-7.6921
2003-06-13,"Korea, South",3,0,3,36.0,128.0
2003-06-13,Romania,1,0,1,45.9432,24.9668
2003-06-13,Russia,1,0,0,60.0,90.0
2003-06-13,Singapore,206,31,169,1.2833,103.8333
2003-06-13,South Africa,1,1,0,-30.5595,22.9375
2003-06-13,Spain,1,0,1,40.0,-4.0
2003-06-13,Sweden,3,0,3,63.0,16.0
2003-06-13,Switzerland,1,0,1,46.8182,8.2275
2003-06-13,Thailand,9,2,6,15.0,101.0
2003-06-13,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-13,US,71,0,36,37.0902,-95.7129
2003-06-13,Vietnam,63,5,58,16.0,108.0
2003-06-16,Brazil,3,0,2,-14.235,-51.9253
2003-06-16,Canada,243,32,156,64.2823,-135.0
2003-06-16,China,5326,346,4656,29.1832,120.0934
2003-06-16,Hong Kong,1755,295,1386,,
2003-06-16,China,1,0,1,29.1832,120.0934
2003-06-16,Taiwan*,698,83,443,23.7,121.0
2003-06-16,Colombia,1,0,1,4.5709,-74.2973
2003-06-16,Finland,1,0,1,64.0,26.0
2003-06-16,France,7,0,6,46.2276,2.2137
2003-06-16,Germany,10,0,9,51.0,9.0
2003-06-16,India,3,0,3,21.0,78.0
2003-06-16,Indonesia,2,0,2,-0.7893,113.9213
2003-06-16,Italy,9,0,9,43.0,12.0
2003-06-16,Kuwait,1,0,1,29.5,47.75
2003-06-16,Malaysia,5,2,3,2.5,112.5
2003-06-16,Mongolia,9,0,9,46.8625,103.8467
2003-06-16,New Zealand,1,0,1,-40.9006,174.886
2003-06-16,Philippines,14,2,12,13.0,122.0
2003-06-16,Ireland,1,0,1,53.1424,-7.6921
2003-06-16,"Korea, South",3,0,3,36.0,128.0
2003-06-16,Romania,1,0,1,45.9432,24.9668
2003-06-16,Russia,1,0,0,60.0,90.0
2003-06-16,Singapore,206,31,169,1.2833,103.8333
2003-06-16,South Africa,1,1,0,-30.5595,22.9375
2003-06-16,Spain,1,0,1,40.0,-4.0
2003-06-16,Sweden,3,0,3,63.0,16.0
2003-06-16,Switzerland,1,0,1,46.8182,8.2275
2003-06-16,Thailand,9,2,6,15.0,101.0
2003-06-16,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-16,US,72,0,36,37.0902,-95.7129
2003-06-16,Vietnam,63,5,58,16.0,108.0
2003-06-17,Brazil,3,0,2,-14.235,-51.9253
2003-06-17,Canada,247,32,171,64.2823,-135.0
2003-06-17,China,5326,346,4725,29.1832,120.0934
2003-06-17,Hong Kong,1755,295,1387,,
2003-06-17,China,1,0,1,29.1832,120.0934
2003-06-17,Taiwan*,697,83,460,23.7,121.0
2003-06-17,Colombia,1,0,1,4.5709,-74.2973
2003-06-17,Finland,1,0,1,64.0,26.0
2003-06-17,France,7,0,6,46.2276,2.2137
2003-06-17,Germany,10,0,9,51.0,9.0
2003-06-17,India,3,0,3,21.0,78.0
2003-06-17,Indonesia,2,0,2,-0.7893,113.9213
2003-06-17,Italy,9,0,9,43.0,12.0
2003-06-17,Kuwait,1,0,1,29.5,47.75
2003-06-17,Malaysia,5,2,3,2.5,112.5
2003-06-17,Mongolia,9,0,9,46.8625,103.8467
2003-06-17,New Zealand,1,0,1,-40.9006,174.886
2003-06-17,Philippines,14,2,12,13.0,122.0
2003-06-17,Ireland,1,0,1,53.1424,-7.6921
2003-06-17,"Korea, South",3,0,3,36.0,128.0
2003-06-17,Romania,1,0,1,45.9432,24.9668
2003-06-17,Russia,1,0,0,60.0,90.0
2003-06-17,Singapore,206,31,169,1.2833,103.8333
2003-06-17,South Africa,1,1,0,-30.5595,22.9375
2003-06-17,Spain,1,0,1,40.0,-4.0
2003-06-17,Sweden,3,0,3,63.0,16.0
2003-06-17,Switzerland,1,0,1,46.8182,8.2275
2003-06-17,Thailand,9,2,6,15.0,101.0
2003-06-17,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-17,US,73,0,36,37.0902,-95.7129
2003-06-17,Vietnam,63,5,58,16.0,108.0
2003-06-18,Brazil,3,0,2,-14.235,-51.9253
2003-06-18,Canada,246,33,176,64.2823,-135.0
2003-06-18,China,5326,347,4762,29.1832,120.0934
2003-06-18,Hong Kong,1755,295,1393,,
2003-06-18,China,1,0,1,29.1832,120.0934
2003-06-18,Taiwan*,697,83,469,23.7,121.0
2003-06-18,Colombia,1,0,1,4.5709,-74.2973
2003-06-18,Finland,1,0,1,64.0,26.0
2003-06-18,France,7,0,6,46.2276,2.2137
2003-06-18,Germany,10,0,9,51.0,9.0
2003-06-18,India,3,0,3,21.0,78.0
2003-06-18,Indonesia,2,0,2,-0.7893,113.9213
2003-06-18,Italy,9,0,9,43.0,12.0
2003-06-18,Kuwait,1,0,1,29.5,47.75
2003-06-18,Malaysia,5,2,3,2.5,112.5
2003-06-18,Mongolia,9,0,9,46.8625,103.8467
2003-06-18,New Zealand,1,0,1,-40.9006,174.886
2003-06-18,Philippines,14,2,12,13.0,122.0
2003-06-18,Ireland,1,0,1,53.1424,-7.6921
2003-06-18,"Korea, South",3,0,3,36.0,128.0
2003-06-18,Romania,1,0,1,45.9432,24.9668
2003-06-18,Russia,1,0,0,60.0,90.0
2003-06-18,Singapore,206,31,169,1.2833,103.8333
2003-06-18,South Africa,1,1,0,-30.5595,22.9375
2003-06-18,Spain,1,0,1,40.0,-4.0
2003-06-18,Sweden,3,0,3,63.0,16.0
2003-06-18,Switzerland,1,0,1,46.8182,8.2275
2003-06-18,Thailand,9,2,6,15.0,101.0
2003-06-18,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-18,US,75,0,36,37.0902,-95.7129
2003-06-18,Vietnam,63,5,58,16.0,108.0
2003-06-19,Brazil,3,0,2,-14.235,-51.9253
2003-06-19,Canada,245,34,175,64.2823,-135.0
2003-06-19,China,5326,347,4786,29.1832,120.0934
2003-06-19,Hong Kong,1755,296,1396,,
2003-06-19,China,1,0,1,29.1832,120.0934
2003-06-19,Taiwan*,695,84,472,23.7,121.0
2003-06-19,Colombia,1,0,1,4.5709,-74.2973
2003-06-19,Finland,1,0,1,64.0,26.0
2003-06-19,France,7,0,6,46.2276,2.2137
2003-06-19,Germany,10,0,9,51.0,9.0
2003-06-19,India,3,0,3,21.0,78.0
2003-06-19,Indonesia,2,0,2,-0.7893,113.9213
2003-06-19,Italy,9,0,9,43.0,12.0
2003-06-19,Kuwait,1,0,1,29.5,47.75
2003-06-19,Malaysia,5,2,3,2.5,112.5
2003-06-19,Mongolia,9,0,9,46.8625,103.8467
2003-06-19,New Zealand,1,0,1,-40.9006,174.886
2003-06-19,Philippines,14,2,12,13.0,122.0
2003-06-19,Ireland,1,0,1,53.1424,-7.6921
2003-06-19,"Korea, South",3,0,3,36.0,128.0
2003-06-19,Romania,1,0,1,45.9432,24.9668
2003-06-19,Russia,1,0,0,60.0,90.0
2003-06-19,Singapore,206,31,170,1.2833,103.8333
2003-06-19,South Africa,1,1,0,-30.5595,22.9375
2003-06-19,Spain,1,0,1,40.0,-4.0
2003-06-19,Sweden,3,0,3,63.0,16.0
2003-06-19,Switzerland,1,0,1,46.8182,8.2275
2003-06-19,Thailand,9,2,6,15.0,101.0
2003-06-19,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-06-19,US,75,0,36,37.0902,-95.7129
2003-06-19,Vietnam,63,5,58,16.0,108.0
2003-06-20,Brazil,3,0,2,-14.235,-51.9253
2003-06-20,Canada,245,34,180,64.2823,-135.0
2003-06-20,China,5326,347,4806,29.1832,120.0934
2003-06-20,Hong Kong,1755,296,1403,,
2003-06-20,China,1,0,1,29.1832,120.0934
2003-06-20,Taiwan*,695,84,480,23.7,121.0
2003-06-20,Colombia,1,0,1,4.5709,-74.2973
2003-06-20,Finland,1,0,1,64.0,26.0
2003-06-20,France,7,0,6,46.2276,2.2137
2003-06-20,Germany,10,0,9,51.0,9.0
2003-06-20,India,3,0,3,21.0,78.0
2003-06-20,Indonesia,2,0,2,-0.7893,113.9213
2003-06-20,Italy,9,0,9,43.0,12.0
2003-06-20,Kuwait,1,0,1,29.5,47.75
2003-06-20,Malaysia,5,2,3,2.5,112.5
2003-06-20,Mongolia,9,0,9,46.8625,103.8467
2003-06-20,New Zealand,1,0,1,-40.9006,174.886
2003-06-20,Philippines,14,2,12,13.0,122.0
